epoch,train_loss,val_loss,train_acc,val_acc
0,0.6312940290138951,0.40370941550347583,0.77426837229329,0.8639368853825212
1,0.30034004873882575,0.3376727686641086,0.9007458644110171,0.889160508917162
2,0.17785880589990635,0.587222373262533,0.9435115352028557,0.8470470581698983
3,0.11310793067335474,0.46191408972662773,0.965248552023001,0.8841046724818046
4,0.09050113060154788,0.5462243988771349,0.9738183535425087,0.8846047002611256
5,0.07564080907397586,0.7249963134227854,0.9786241093378891,0.8647147063725763
6,0.06962209661374594,0.7324670758978458,0.981513118602164,0.8624923606867049
7,0.06587453299316692,0.7374293555494417,0.9833604177951859,0.8796599811100617
8,0.0723016234034057,0.8040536728256077,0.9830270705723849,0.8664370242791266
9,0.05827680437444376,0.7353695344032022,0.9862077586566107,0.8663814656369798
10,0.06816505443877778,1.1291690263608285,0.9853188327291416,0.8241568976054225
11,0.06995796222720811,0.7997147639737099,0.9857494062252594,0.8698261014500805
12,0.06758950414262313,0.9699772402564777,0.9861522007861439,0.8617700983387966
13,0.050192098063816776,1.0469776053435451,0.9897217939636374,0.8662703483526862
14,0.06087105683642461,1.1955711762013348,0.9880550578496327,0.8657703205733652
15,0.0713934846932547,0.9609112098912475,0.987568926483048,0.8718262125673648
16,0.056690595262392444,1.145435593818941,0.9887495312304679,0.8333240735596422
17,0.06171057642965878,1.0419882664016102,0.9883606261372002,0.8399911106172565
18,0.06217654414892882,1.2429368592363843,0.9895551203522369,0.8359353297405412
19,0.051996340239523965,1.361532763577211,0.9898884675750379,0.8409911661758986
